t,A,V,P,M,U,health,state,score,audio_score,raw_distance,distance,motion_fraction,naive_fraction,fallback,server,internet,queued_alerts,delivered_alerts,physical_p,physical_m,physical_u
7.6,0,0,0,0,0,0,0,0,0.26878938277517733,3.0002964544892974,2.993387756417457,0.0,0.0,0,1,1,0,0,0,0,0
7.7,0,0,0,0,0,0,0,0,0.33566806650063447,3.025638137607197,3.0002964544892974,0.0,0.0,0,1,1,0,0,0,0,0
7.8,0,0,0,0,0,0,0,0,0.8931029234973076,2.9851982103049903,3.0002964544892974,0.0,0.0,0,1,1,0,0,0,0,0
7.9,0,0,0,0,0,0,0,0,0.7047991457465329,3.0267984290506136,3.0095693697400088,0.0,0.0,0,1,1,0,0,0,0,0
8.0,0,0,0,0,0,1,1,0,1.1051491942466438,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
8.1,0,0,0,0,0,1,1,0,0.3282808200398167,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
8.2,0,0,0,0,0,1,1,0,0.7672057766385573,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
8.3,0,0,0,0,0,1,1,0,0.20267104894505103,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
8.4,0,0,0,0,0,1,1,0,0.4142544953009971,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
8.5,0,0,0,0,0,1,1,0,0.4053003583744716,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
8.6,0,0,0,0,0,1,1,0,0.295330776679448,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
8.7,0,0,0,0,0,1,1,0,0.6693378538656268,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
8.8,0,0,0,0,0,1,1,0,0.33794937262007274,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
8.9,0,0,0,0,0,1,1,0,0.28380237073598036,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
9.0,0,0,0,0,0,1,1,0,0.42514557945042714,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
9.1,0,0,0,0,0,1,1,0,0.3445441284365802,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
9.2,0,0,0,0,0,1,1,0,0.497259933344734,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
9.3,0,0,0,0,0,1,1,0,0.6437938427608455,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
9.4,0,0,0,0,0,1,1,0,0.7966707034723205,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
9.5,0,0,0,0,0,1,1,0,0.4588611602357189,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
9.6,0,0,0,0,0,1,1,0,0.3919702856824209,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
9.7,0,0,0,0,0,1,1,0,0.8086630133756882,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
9.8,0,0,0,0,0,1,1,0,0.9626757819145116,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
9.9,0,0,0,0,0,1,1,0,0.3658452082669321,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
10.0,0,0,0,0,0,1,1,0,0.627751825889377,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
10.1,0,0,0,0,0,1,1,0,0.9938734670244544,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
10.2,0,0,0,0,0,1,1,0,0.5852607090419114,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
10.3,0,0,0,0,0,1,1,0,0.4495688469737031,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
10.4,0,0,0,0,0,1,1,0,0.5490816930325572,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
10.5,0,0,0,0,0,1,1,0,0.6910908420730073,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
10.6,0,0,0,0,0,1,1,0,0.6017585608781769,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
10.7,0,0,0,0,0,1,1,0,0.4096916934903765,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
10.8,0,0,0,0,0,1,1,0,0.5743431434087716,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
10.9,0,0,0,0,0,1,1,0,0.26973515988946023,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
11.0,0,0,0,0,0,1,1,0,0.4210615722333718,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
11.1,0,0,0,0,0,1,1,0,0.42873241766626785,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
11.2,0,0,0,0,0,1,1,0,0.35532448442736775,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
11.3,0,0,0,0,0,1,1,0,0.9532809981836787,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
11.4,0,0,0,0,0,1,1,0,1.3453399314428425,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
11.5,0,0,0,0,0,1,1,0,0.9349069420762302,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
11.6,0,0,0,0,0,1,1,0,0.4700836326484978,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
11.7,0,0,0,0,0,1,1,0,0.5477701651144831,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
11.8,0,0,0,0,0,1,1,0,0.3291541038373381,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
11.9,0,0,0,0,0,1,1,0,0.5815534594185471,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
12.0,0,0,0,0,0,1,1,0,0.5473446150014871,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
12.1,0,0,0,0,0,1,1,0,0.29836841708746914,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
12.2,0,0,0,0,0,1,1,0,0.7799042374369779,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
12.3,0,0,0,0,0,1,1,0,0.4817071198132222,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
12.4,0,0,0,0,0,1,1,0,0.29371224702995274,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
12.5,0,0,0,0,0,1,1,0,0.5484180133103758,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
12.6,0,0,0,0,0,1,1,0,0.3399562842335647,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
12.7,0,0,0,0,0,1,1,0,0.4288898426764706,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
12.8,0,0,0,0,0,1,1,0,0.6346708958597268,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
12.9,0,0,0,0,0,1,1,0,0.5484746985589473,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
13.0,0,0,0,0,0,1,1,0,0.30828699825487765,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
13.1,0,0,0,0,0,1,1,0,0.16499254058005913,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
13.2,0,0,0,0,0,1,1,0,0.33198223147649897,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
13.3,0,0,0,0,0,1,1,0,0.34325252826046004,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
13.4,0,0,0,0,0,1,1,0,0.46499059071957904,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
13.5,0,0,0,0,0,1,1,0,0.5091486224660213,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
13.6,0,0,0,0,0,1,1,0,0.4627367528396345,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
13.7,0,0,0,0,0,1,1,0,0.41204764541512023,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
13.8,0,0,0,0,0,1,1,0,0.31094308782450636,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
13.9,0,0,0,0,0,1,1,0,0.649199858745709,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
14.0,0,0,0,0,0,1,1,0,0.5414588380960105,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
14.1,0,0,0,0,0,1,1,0,0.2947380281439231,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
14.2,0,0,0,0,0,1,1,0,1.3208533888948113,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
14.3,0,0,0,0,0,1,1,0,0.2953109844384336,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
14.4,0,0,0,0,0,1,1,0,0.2702986301972032,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
14.5,0,0,0,0,0,1,1,0,0.3024278671187077,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
14.6,0,0,0,0,0,1,1,0,0.3038193429399032,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
14.7,0,0,0,0,0,1,1,0,1.0143293715695065,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
14.8,0,0,0,0,0,1,1,0,0.33650141860760635,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
14.9,0,0,0,0,0,1,1,0,0.8033877944523611,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
15.0,0,0,0,0,0,1,1,0,0.5136772486193272,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
15.1,0,0,0,0,0,1,1,0,0.8827186107326968,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
15.2,0,0,0,0,0,1,1,0,0.45317892680578925,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
15.3,0,0,0,0,0,1,1,0,0.6845324431054677,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
15.4,0,0,0,0,0,1,1,0,0.8728484239689518,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
15.5,0,0,0,0,0,1,1,0,0.9880910134686158,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
15.6,0,0,0,0,0,1,1,0,0.9033448422588304,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
15.7,0,0,0,0,0,1,1,0,0.5192042337892352,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
15.8,0,0,0,0,0,1,1,0,0.26080402376062045,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
15.9,0,0,0,0,0,1,1,0,0.4597580689855318,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
16.0,0,0,0,0,0,1,1,0,0.5185504879319613,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
16.1,0,0,0,0,0,1,1,0,0.30928836797505244,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
16.2,0,0,0,0,0,1,1,0,0.43087243718643975,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
16.3,0,0,0,0,0,1,1,0,0.5861476365561381,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
16.4,0,0,0,0,0,1,1,0,0.4744037006643987,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
16.5,0,0,0,0,0,1,1,0,0.3705763603310213,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
16.6,0,0,0,0,0,1,1,0,0.6923237980343849,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
16.7,0,0,0,0,0,1,1,0,0.3089440966908228,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
16.8,0,0,0,0,0,1,1,0,0.5215899820394667,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
16.9,0,0,0,0,0,1,1,0,0.5631399507089727,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
17.0,0,0,0,0,0,1,1,0,0.9267520681217789,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
17.1,0,0,0,0,0,1,1,0,0.8670269586070235,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
17.2,0,0,0,0,0,1,1,0,0.837072370382372,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
17.3,0,0,0,0,0,1,1,0,0.9109318071001852,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
17.4,0,0,0,0,0,1,1,0,0.3967217237799121,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
17.5,0,0,0,0,0,1,1,0,0.7696473352695643,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
17.6,0,0,0,0,0,1,1,0,0.5226049195141893,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
17.7,0,0,0,0,0,1,1,0,0.39088154226878624,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
17.8,0,0,0,0,0,1,1,0,0.3036752230808448,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
17.9,0,0,0,0,0,1,1,0,0.41470475968793197,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
18.0,0,0,0,0,0,1,1,0,0.21979615519760712,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
18.1,0,0,0,0,0,1,1,0,0.4312232798617092,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
18.2,0,0,0,0,0,1,1,0,0.16811914964758054,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
18.3,0,0,0,0,0,1,1,0,0.6864979013464642,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
18.4,0,0,0,0,0,1,1,0,1.3289412783493648,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
18.5,0,0,0,0,0,1,1,0,0.6873593436528548,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
18.6,0,0,0,0,0,1,1,0,0.7712492031007218,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
18.7,0,0,0,0,0,1,1,0,0.3049181874020987,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
18.8,0,0,0,0,0,1,1,0,0.44970858571531463,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
18.9,0,0,0,0,0,1,1,0,0.5986176614700237,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
19.0,0,0,0,0,0,1,1,0,0.5021354897271355,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
19.1,0,0,0,0,0,1,1,0,0.6181116663970393,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
19.2,0,0,0,0,0,1,1,0,0.6518756590063409,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
19.3,0,0,0,0,0,1,1,0,0.46127300982503644,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
19.4,0,0,0,0,0,1,1,0,0.41032880627435836,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
19.5,0,0,0,0,0,1,1,0,0.8364274561001616,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
19.6,0,0,0,0,0,1,1,0,0.7436005810678857,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
19.7,0,0,0,0,0,1,1,0,0.8850000572336787,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
19.8,0,0,0,0,0,1,1,0,0.4204925256389094,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
19.9,0,0,0,0,0,1,1,0,0.871731230792714,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
20.0,0,0,0,0,0,1,1,0,0.2704636460403787,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
20.1,0,0,0,0,0,1,1,0,0.5665656604884712,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
20.2,0,0,0,0,0,1,1,0,0.36184040555556546,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
20.3,0,0,0,0,0,1,1,0,0.9487662052874514,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
20.4,0,0,0,0,0,1,1,0,0.765236264743134,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
20.5,0,0,0,0,0,1,1,0,0.5430944437762059,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
20.6,0,0,0,0,0,1,1,0,0.4534382034164914,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
20.7,0,0,0,0,0,1,1,0,0.2587709280878211,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
20.8,0,0,0,0,0,1,1,0,0.4820260124250673,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
20.9,0,0,0,0,0,1,1,0,0.5350921505910277,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
21.0,0,0,0,0,0,1,1,0,0.876497444631752,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
21.1,0,0,0,0,0,1,1,0,0.7162119200076523,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
21.2,0,0,0,0,0,1,1,0,0.35596640005453933,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
21.3,0,0,0,0,0,1,1,0,0.43192779472631865,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
21.4,0,0,0,0,0,1,1,0,0.5241290050223301,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
21.5,0,0,0,0,0,1,1,0,0.2896175933762516,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
21.6,0,0,0,0,0,1,1,0,0.19460203273707263,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
21.7,0,0,0,0,0,1,1,0,0.5406564275473216,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
21.8,0,0,0,0,0,1,1,0,0.3098547659333778,nan,nan,0.0,0.0,0,1,1,0,0,0,0,0
