t,A,V,P,M,U,health,state,score,audio_score,raw_distance,distance,motion_fraction,naive_fraction,fallback,server,internet,queued_alerts,delivered_alerts,physical_p,physical_m,physical_u
7.6,0,0,0,0,0,0,0,0,0.26878938277517733,3.0002964544892974,2.993387756417457,0.0,0.0,0,1,1,0,0,0,0,0
7.7,0,0,0,0,0,0,0,0,0.33566806650063447,3.025638137607197,3.0002964544892974,0.0,0.0,0,1,1,0,0,0,0,0
7.8,0,0,0,0,0,0,0,0,0.8931029234973076,2.9851982103049903,3.0002964544892974,0.0,0.0,0,1,1,0,0,0,0,0
7.9,0,0,0,0,0,0,0,0,0.7047991457465329,3.0267984290506136,3.0095693697400088,0.0,0.0,0,1,1,0,0,0,0,0
8.0,0,0,0,0,0,1,1,0,1.1051491942466438,1.1822534525477604,3.0002964544892974,0.0,0.0,0,1,1,0,0,0,0,0
8.1,0,0,0,0,0,1,1,0,5.368924049162099,1.2366338943006336,2.9851982103049903,0.0,0.0,0,1,1,0,0,0,0,0
8.2,1,0,1,1,0,1,2,5.5,2.5596974464546873,1.2028061569247295,1.2366338943006336,0.0,0.0,0,1,1,0,1,1,1,0
8.3,0,0,1,1,0,1,2,5.5,0.3146673884185646,1.171137809838148,1.2028061569247295,0.0,0.0,0,1,1,0,1,1,1,0
8.4,0,0,1,1,1,1,2,7.5,0.4128318830583991,1.2135935136916944,1.2028061569247295,0.0,0.0,0,1,1,0,1,1,1,1
8.5,0,0,1,1,1,1,2,7.5,0.3878633999626782,1.2134022593655265,1.2134022593655265,0.0,0.0,0,1,1,0,1,1,1,1
8.6,0,0,1,1,1,1,2,7.5,0.295330776679448,1.2156134830390821,1.2134022593655265,0.0,0.0,0,1,1,0,1,1,1,1
8.7,0,0,1,1,1,1,2,7.5,5.084714190081576,1.209815293395626,1.2134022593655265,0.0,0.0,0,1,1,0,1,1,1,1
8.8,1,0,1,1,1,1,2,7.5,2.3994705621163286,1.2279430394613386,1.2135935136916944,0.0,0.0,0,1,1,0,1,1,1,1
8.9,0,0,1,1,1,1,2,7.5,0.2945843811358568,1.1919195481355835,1.2134022593655265,0.0,0.0,0,1,1,0,1,1,1,1
9.0,0,0,1,1,1,1,2,7.5,0.437977828969896,1.211028596721409,1.211028596721409,0.0,0.0,0,1,1,0,1,1,1,1
9.1,0,0,1,1,1,1,2,7.5,0.3445441284365802,1.1709908485381069,1.209815293395626,0.0,0.0,0,1,1,0,1,1,1,1
9.2,0,0,1,1,1,1,2,7.5,0.497259933344734,1.1710952801407388,1.1919195481355835,0.0,0.0,0,1,1,0,1,1,1,1
9.3,1,0,1,1,1,1,2,7.5,4.846485520269104,1.2175252911316095,1.1919195481355835,0.0,0.0,0,1,1,0,1,1,1,1
9.4,1,0,1,1,1,1,2,7.5,2.5819177040051238,1.1397725068074247,1.1710952801407388,0.0,0.0,0,1,1,0,1,1,1,1
9.5,0,0,1,1,1,1,2,7.5,0.464244825488294,1.219914695615699,1.1710952801407388,0.0,0.0,0,1,1,0,1,1,1,1
9.6,0,0,1,1,1,1,2,7.5,0.39567236431178987,1.190163103523035,1.190163103523035,0.0,0.0,0,1,1,0,1,1,1,1
9.7,0,0,1,1,1,1,2,7.5,0.8086630133756882,1.190329835646286,1.190329835646286,0.0,0.0,0,1,1,0,1,1,1,1
9.8,0,0,1,1,1,1,2,7.5,4.943884514068049,1.2108350882834988,1.190329835646286,0.0,0.0,0,1,1,0,1,1,1,1
9.9,1,0,1,1,1,1,2,7.5,4.636040006178628,1.2127296306766107,1.2108350882834988,0.0,0.0,0,1,1,0,1,1,1,1
10.0,1,0,1,1,1,1,2,7.5,0.4626179828455327,1.204057272366483,1.204057272366483,0.0,0.0,0,1,1,0,1,1,1,1
10.1,0,0,1,1,1,1,2,7.5,1.0043022974732148,1.1785442142774851,1.204057272366483,0.0,0.0,0,1,1,0,1,1,1,1
10.2,0,0,1,1,1,1,2,7.5,0.5849139269644852,1.1627588512133071,1.204057272366483,0.0,0.0,0,1,1,0,1,1,1,1
10.3,0,0,1,1,1,1,2,7.5,0.4495688469737031,1.1506210825465182,1.1785442142774851,0.0,0.0,0,1,1,0,1,1,1,1
10.4,0,0,1,1,1,1,2,7.5,5.246824564586216,1.217512385540004,1.1785442142774851,0.0,0.0,0,1,1,0,1,1,1,1
10.5,1,0,1,1,1,1,2,7.5,2.4802522196129257,1.1665497383786516,1.1665497383786516,0.0,0.0,0,1,1,0,1,1,1,1
10.6,0,0,1,1,1,1,2,7.5,0.6431517957780348,1.2545543202198286,1.1665497383786516,0.0,0.0,0,1,1,0,1,1,1,1
10.7,0,0,1,1,1,1,2,7.5,0.3906441804291987,1.1681901215668196,1.1681901215668196,0.0,0.0,0,1,1,0,1,1,1,1
10.8,0,0,1,1,1,1,2,7.5,0.5724186742680578,1.2244390141672994,1.217512385540004,0.0,0.0,0,1,1,0,1,1,1,1
10.9,0,0,1,1,1,1,2,7.5,0.26973515988946023,1.1869350575315245,1.1869350575315245,0.0,0.0,0,1,1,0,1,1,1,1
11.0,0,0,1,1,1,1,2,7.5,5.099455746197322,1.2235844602331032,1.2235844602331032,0.0,0.0,0,1,1,0,1,1,1,1
11.1,1,0,1,1,1,1,2,7.5,3.4039704796655132,1.2168063696313458,1.2168063696313458,0.0,0.0,0,1,1,0,1,1,1,1
11.2,0,0,1,1,1,1,2,7.5,0.36784202160828516,1.226454891063291,1.2235844602331032,0.0,0.0,0,1,1,0,1,1,1,1
11.3,0,0,1,1,1,1,2,7.5,0.9287837705139648,1.1738389787630186,1.2168063696313458,0.0,0.0,0,1,1,0,1,1,1,1
11.4,0,0,1,1,1,1,2,7.5,1.3453399314428425,1.1928132244429426,1.2168063696313458,0.0,0.0,0,1,1,0,1,1,1,1
11.5,0,0,1,1,1,1,2,7.5,0.9349069420762302,1.1856266192289064,1.1928132244429426,0.0,0.0,0,1,1,0,1,1,1,1
11.6,1,0,1,1,1,1,2,7.5,4.833875413169706,1.2210662291478396,1.1928132244429426,0.0,0.0,0,1,1,0,1,1,1,1
11.7,1,0,1,1,1,1,2,7.5,3.6266441593683005,1.234727013823548,1.1928132244429426,0.0,0.0,0,1,1,0,1,1,1,1
11.8,1,0,1,1,1,1,2,7.5,0.43987441910024677,1.1638159403497452,1.1928132244429426,0.0,0.0,0,1,1,0,1,1,1,1
11.9,0,0,1,1,1,1,2,7.5,0.6128876406816532,1.2511722261192546,1.2210662291478396,0.0,0.0,0,1,1,0,1,1,1,1
12.0,0,0,1,1,1,1,2,7.5,0.5473446150014871,1.1852740083542543,1.2210662291478396,0.0,0.0,0,1,1,0,1,1,1,1
12.1,0,0,1,1,1,1,2,7.5,4.8894117192286615,1.1743990820009778,1.1852740083542543,0.0,0.0,0,1,1,0,1,1,1,1
12.2,1,0,1,1,1,1,2,7.5,4.9107350088315656,1.1865100984518033,1.1852740083542543,0.0,0.0,0,1,1,0,1,1,1,1
12.3,1,0,1,1,1,1,2,7.5,0.8204727611056737,1.2115830391404905,1.1865100984518033,0.0,0.0,0,1,1,0,1,1,1,1
12.4,0,0,1,1,1,1,2,7.5,0.3047722083231659,1.1808380421199545,1.1852740083542543,0.0,0.0,0,1,1,0,1,1,1,1
12.5,0,0,1,1,1,1,2,7.5,0.5556146540179079,1.2445516364163867,1.1865100984518033,0.0,0.0,0,1,1,0,1,1,1,1
12.6,0,0,1,1,1,1,2,7.5,0.3399562842335647,1.1685258458455223,1.1865100984518033,0.0,0.0,0,1,1,0,1,1,1,1
12.7,0,0,1,1,1,1,2,7.5,5.071281848702205,1.2510066918797187,1.2115830391404905,0.0,0.0,0,1,1,0,1,1,1,1
12.8,1,0,1,1,1,1,2,7.5,3.99131620912076,1.1945534232417176,1.1945534232417176,0.0,0.0,0,1,1,0,1,1,1,1
12.9,1,0,1,1,1,1,2,7.5,0.6798921611337264,1.1877642894500566,1.1945534232417176,0.0,0.0,0,1,1,0,1,1,1,1
13.0,0,0,1,1,1,1,2,7.5,0.31498602724583863,1.1650319241560474,1.1877642894500566,0.0,0.0,0,1,1,0,1,1,1,1
13.1,0,0,1,1,1,1,2,7.5,0.14671861281493861,1.1891313619470034,1.1891313619470034,0.0,0.0,0,1,1,0,1,1,1,1
13.2,0,0,1,1,1,1,2,7.5,0.33198223147649897,1.2159967640137916,1.1891313619470034,0.0,0.0,0,1,1,0,1,1,1,1
13.3,0,0,1,1,1,1,2,7.5,0.34325252826046004,1.2033288215390574,1.1891313619470034,0.0,0.0,0,1,1,0,1,1,1,1
13.4,0,0,1,1,1,1,2,7.5,0.46499059071957904,1.2159183026381286,1.2033288215390574,0.0,0.0,0,1,1,0,1,1,1,1
13.5,0,0,1,1,1,1,2,7.5,0.5091486224660213,1.1930759568485216,1.2033288215390574,0.0,0.0,0,1,1,0,1,1,1,1
13.6,0,0,1,1,1,1,2,7.5,0.4627367528396345,1.1589127214424886,1.2033288215390574,0.0,0.0,0,1,1,0,1,1,1,1
13.7,0,0,1,1,1,1,2,7.5,0.41204764541512023,1.2459748719176684,1.2033288215390574,0.0,0.0,0,1,1,0,1,1,1,1
13.8,0,0,1,1,1,1,2,7.5,0.31094308782450636,1.1847674362219043,1.1930759568485216,0.0,0.0,0,1,1,0,1,1,1,1
13.9,0,0,1,1,1,1,2,7.5,0.649199858745709,1.1516664724047085,1.1847674362219043,0.0,0.0,0,1,1,0,1,1,1,1
14.0,0,0,0,0,1,1,2,7.5,0.5414588380960105,2.9822740196302804,1.1847674362219043,0.0,0.0,0,1,1,0,1,0,0,1
14.1,0,0,0,0,1,1,2,7.5,0.2947380281439231,3.019998523265719,1.2459748719176684,0.0,0.0,0,1,1,0,1,0,0,1
14.2,0,0,0,0,0,1,2,7.5,1.3208533888948113,3.0211929543590776,2.9822740196302804,0.0,0.0,0,1,1,0,1,0,0,0
14.3,0,0,0,0,0,1,2,7.5,0.2953109844384336,2.99239779554437,2.99239779554437,0.0,0.0,0,1,1,0,1,0,0,0
14.4,0,0,0,0,0,1,2,7.5,0.2702986301972032,2.9915720632796368,2.99239779554437,0.0,0.0,0,1,1,0,1,0,0,0
14.5,0,0,0,0,0,1,2,7.5,0.3024278671187077,2.962604389663625,2.99239779554437,0.0,0.0,0,1,1,0,1,0,0,0
14.6,0,0,0,0,0,1,2,7.5,0.3038193429399032,3.0179165119410394,2.99239779554437,0.0,0.0,0,1,1,0,1,0,0,0
14.7,0,0,0,0,0,1,2,7.5,1.0143293715695065,3.0287434725884745,2.99239779554437,0.0,0.0,0,1,1,0,1,0,0,0
14.8,0,0,0,0,0,1,2,7.5,0.33650141860760635,3.008463612741649,3.008463612741649,0.0,0.0,0,1,1,0,1,0,0,0
14.9,0,0,0,0,0,1,2,7.5,0.8033877944523611,2.969817433159653,3.008463612741649,0.0,0.0,0,1,1,0,1,0,0,0
15.0,0,0,0,0,0,1,2,7.5,0.5136772486193272,3.019353152016803,3.0179165119410394,0.0,0.0,0,1,1,0,1,0,0,0
15.1,0,0,0,0,0,1,2,7.5,0.8827186107326968,3.042183749149816,3.019353152016803,0.0,0.0,0,1,1,0,1,0,0,0
15.2,0,0,0,0,0,1,2,7.5,0.45317892680578925,3.015858308058407,3.015858308058407,0.0,0.0,0,1,1,0,1,0,0,0
15.3,0,0,0,0,0,1,2,7.5,0.6845324431054677,3.0090042927825436,3.015858308058407,0.0,0.0,0,1,1,0,1,0,0,0
15.4,0,0,0,0,0,1,2,7.5,0.8728484239689518,3.009144317542271,3.015858308058407,0.0,0.0,0,1,1,0,1,0,0,0
15.5,0,0,0,0,0,1,2,7.5,0.9880910134686158,3.0283318945410334,3.015858308058407,0.0,0.0,0,1,1,0,1,0,0,0
15.6,0,0,0,0,0,1,2,7.5,0.9033448422588304,3.007126704490396,3.009144317542271,0.0,0.0,0,1,1,0,1,0,0,0
15.7,0,0,0,0,0,1,2,7.5,0.5192042337892352,2.994795850080522,3.0090042927825436,0.0,0.0,0,1,1,0,1,0,0,0
15.8,0,0,0,0,0,1,2,7.5,0.26080402376062045,2.9787145598195766,3.007126704490396,0.0,0.0,0,1,1,0,1,0,0,0
15.9,0,0,0,0,0,1,2,7.5,0.4597580689855318,3.0155400263662213,3.007126704490396,0.0,0.0,0,1,1,0,1,0,0,0
16.0,0,0,0,0,0,1,2,7.5,0.5185504879319613,3.0209644600236008,3.007126704490396,0.0,0.0,0,1,1,0,1,0,0,0
16.1,0,0,0,0,0,1,2,7.5,0.30928836797505244,2.9828712246741196,2.994795850080522,0.0,0.0,0,1,1,0,1,0,0,0
16.2,0,0,0,0,0,1,2,7.5,0.43087243718643975,3.018935833605617,3.0155400263662213,0.0,0.0,0,1,1,0,1,0,0,0
16.3,0,0,0,0,0,1,2,7.5,0.5861476365561381,3.0253423053224173,3.018935833605617,0.0,0.0,0,1,1,0,1,0,0,0
16.4,0,0,0,0,0,1,2,7.5,0.4744037006643987,3.0011884395358046,3.018935833605617,0.0,0.0,0,1,1,0,1,0,0,0
16.5,0,0,0,0,0,1,2,7.5,0.3705763603310213,2.972719076335085,3.0011884395358046,0.0,0.0,0,1,1,0,1,0,0,0
16.6,0,0,0,0,0,1,2,7.5,0.6923237980343849,3.0076165251969846,3.0076165251969846,0.0,0.0,0,1,1,0,1,0,0,0
16.7,0,0,0,0,0,1,2,7.5,0.3089440966908228,3.036640151011474,3.0076165251969846,0.0,0.0,0,1,1,0,1,0,0,0
16.8,0,0,0,0,0,1,2,7.5,0.5215899820394667,3.0069367521655725,3.0069367521655725,0.0,0.0,0,1,1,0,1,0,0,0
16.9,0,0,0,0,0,1,2,7.5,0.5631399507089727,2.9930260892004035,3.0069367521655725,0.0,0.0,0,1,1,0,1,0,0,0
17.0,0,0,0,0,0,1,2,6.0,0.9267520681217789,2.997823640613288,3.0069367521655725,0.0,0.0,0,1,1,0,1,0,0,0
17.1,0,0,0,0,0,1,2,6.0,0.8670269586070235,2.9896502505932925,2.997823640613288,0.0,0.0,0,1,1,0,1,0,0,0
17.2,0,0,0,0,0,1,2,6.0,0.837072370382372,2.9705777925082275,2.9930260892004035,0.0,0.0,0,1,1,0,1,0,0,0
17.3,0,0,0,0,0,1,2,6.0,0.9109318071001852,3.0160675449515466,2.9930260892004035,0.0,0.0,0,1,1,0,1,0,0,0
17.4,0,0,0,0,0,1,2,6.0,0.3967217237799121,3.0012612317883645,2.997823640613288,0.0,0.0,0,1,1,0,1,0,0,0
17.5,0,0,0,0,0,1,2,6.0,0.7696473352695643,3.022027678235236,3.0012612317883645,0.0,0.0,0,1,1,0,1,0,0,0
17.6,0,0,0,0,0,1,2,6.0,0.5226049195141893,3.011601596199278,3.011601596199278,0.0,0.0,0,1,1,0,1,0,0,0
17.7,0,0,0,0,0,1,2,6.0,0.39088154226878624,2.991149748817651,3.011601596199278,0.0,0.0,0,1,1,0,1,0,0,0
17.8,0,0,0,0,0,1,2,6.0,0.3036752230808448,3.015215053484971,3.011601596199278,0.0,0.0,0,1,1,0,1,0,0,0
17.9,0,0,0,0,0,1,2,6.0,0.41470475968793197,3.0130923094839344,3.0130923094839344,0.0,0.0,0,1,1,0,1,0,0,0
18.0,0,0,0,0,0,1,2,2.0,0.21979615519760712,3.0053960040721024,3.011601596199278,0.0,0.0,0,1,1,0,1,0,0,0
18.1,0,0,0,0,0,1,2,0,0.4312232798617092,3.0164533878377733,3.0130923094839344,0.0,0.0,0,1,1,0,1,0,0,0
18.2,0,0,0,0,0,1,2,0,0.16811914964758054,2.993092181712251,3.0130923094839344,0.0,0.0,0,1,1,0,1,0,0,0
18.3,0,0,0,0,0,1,2,0,0.6864979013464642,2.9990566438147854,3.0053960040721024,0.0,0.0,0,1,1,0,1,0,0,0
18.4,0,0,0,0,0,1,2,0,1.3289412783493648,2.9906030539316184,2.9990566438147854,0.0,0.0,0,1,1,0,1,0,0,0
18.5,0,0,0,0,0,1,2,0,0.6873593436528548,2.9673283656815777,2.993092181712251,0.0,0.0,0,1,1,0,1,0,0,0
18.6,0,0,0,0,0,1,2,0,0.7712492031007218,3.0028203812834087,2.993092181712251,0.0,0.0,0,1,1,0,1,0,0,0
18.7,0,0,0,0,0,1,2,0,0.3049181874020987,3.003091845567925,2.9990566438147854,0.0,0.0,0,1,1,0,1,0,0,0
18.8,0,0,0,0,0,1,2,0,0.44970858571531463,3.002885172470468,3.0028203812834087,0.0,0.0,0,1,1,0,1,0,0,0
18.9,0,0,0,0,0,1,2,0,0.5986176614700237,3.002533604486378,3.0028203812834087,0.0,0.0,0,1,1,0,1,0,0,0
19.0,0,0,0,0,0,1,2,0,0.5021354897271355,3.0304270818504864,3.002885172470468,0.0,0.0,0,1,1,0,1,0,0,0
19.1,0,0,0,0,0,1,2,0,0.6181116663970393,2.9956766502522614,3.002885172470468,0.0,0.0,0,1,1,0,1,0,0,0
19.2,0,0,0,0,0,1,2,0,0.6518756590063409,3.0158571974991446,3.002885172470468,0.0,0.0,0,1,1,0,1,0,0,0
19.3,0,0,0,0,0,1,2,0,0.46127300982503644,3.0006056450057006,3.002533604486378,0.0,0.0,0,1,1,0,1,0,0,0
