t,A,V,P,M,U,health,state,score,audio_score,raw_distance,distance,motion_fraction,naive_fraction,fallback,server,internet,queued_alerts,delivered_alerts,physical_p,physical_m,physical_u
7.6,0,0,0,0,0,0,0,0,0.26878938277517733,3.0002964544892974,2.993387756417457,0.0,0.0,0,1,1,0,0,0,0,0
7.7,0,0,0,0,0,0,0,0,0.33566806650063447,3.025638137607197,3.0002964544892974,0.0,0.0,0,1,1,0,0,0,0,0
7.8,0,0,0,0,0,0,0,0,0.8931029234973076,2.9851982103049903,3.0002964544892974,0.0,0.0,0,1,1,0,0,0,0,0
7.9,0,0,0,0,0,0,0,0,0.7047991457465329,3.0267984290506136,3.0095693697400088,0.0,0.0,0,1,1,0,0,0,0,0
8.0,0,1,0,0,0,0,1,3.0,1.1051491942466438,1.208418123467891,3.0002964544892974,0.078125,0.078125,0,1,1,0,0,0,0,0
8.1,0,0,0,0,0,0,1,3.0,5.368924049162099,1.1776262233305637,2.9851982103049903,0.078125,0.078125,0,1,1,0,0,0,0,0
8.2,1,1,1,1,0,0,2,8.5,2.5596974464546873,1.215168809433795,1.215168809433795,0.03125,0.03125,0,1,1,0,1,1,1,0
8.3,0,0,1,1,0,0,2,8.5,0.3146673884185646,1.1660814627403124,1.208418123467891,0.03125,0.03125,0,1,1,0,1,1,1,0
8.4,0,0,1,1,1,0,2,10.5,0.4128318830583991,1.2331485310736563,1.208418123467891,0.010416666666666666,0.010416666666666666,0,1,1,0,1,1,1,1
8.5,0,0,1,1,1,0,2,10.5,0.3878633999626782,1.2436461963445338,1.215168809433795,0.010416666666666666,0.010416666666666666,0,1,1,0,1,1,1,1
8.6,0,1,1,1,1,0,2,10.5,0.295330776679448,1.2256315810145257,1.2256315810145257,0.046875,0.046875,0,1,1,0,1,1,1,1
8.7,0,0,1,1,1,0,2,10.5,5.084714190081576,1.138400605210061,1.2256315810145257,0.046875,0.046875,0,1,1,0,1,1,1,1
8.8,1,1,1,1,1,0,2,10.5,2.3994705621163286,1.1522846751215086,1.2256315810145257,0.052083333333333336,0.052083333333333336,0,1,1,0,1,1,1,1
8.9,0,0,1,1,1,0,2,10.5,0.2945843811358568,1.2165762113549212,1.2165762113549212,0.052083333333333336,0.052083333333333336,0,1,1,0,1,1,1,1
9.0,0,1,1,1,1,0,2,10.5,0.437977828969896,1.1763434724845176,1.1763434724845176,0.026041666666666668,0.026041666666666668,0,1,1,0,1,1,1,1
9.1,0,0,1,1,1,0,2,10.5,0.3445441284365802,1.2200208640662786,1.1763434724845176,0.026041666666666668,0.026041666666666668,0,1,1,0,1,1,1,1
9.2,0,0,1,1,1,0,2,10.5,0.497259933344734,1.1659486988060868,1.1763434724845176,0.015625,0.015625,0,1,1,0,1,1,1,1
9.3,1,0,1,1,1,0,2,10.5,4.846485520269104,1.2529052517874566,1.2165762113549212,0.015625,0.015625,0,1,1,0,1,1,1,1
9.4,1,1,1,1,1,0,2,10.5,2.5819177040051238,1.224095871523479,1.2200208640662786,0.046875,0.046875,0,1,1,0,1,1,1,1
9.5,0,0,1,1,1,0,2,10.5,0.464244825488294,1.2211001778761466,1.2211001778761466,0.046875,0.046875,0,1,1,0,1,1,1,1
9.6,0,1,1,1,1,0,2,10.5,0.39567236431178987,1.2177663388327282,1.2211001778761466,0.052083333333333336,0.052083333333333336,0,1,1,0,1,1,1,1
9.7,0,0,1,1,1,0,2,10.5,0.8086630133756882,1.177789246874943,1.2211001778761466,0.052083333333333336,0.052083333333333336,0,1,1,0,1,1,1,1
9.8,0,1,1,1,1,0,2,10.5,4.943884514068049,1.167687040927725,1.2177663388327282,0.020833333333333332,0.020833333333333332,0,1,1,0,1,1,1,1
9.9,1,0,1,1,1,0,2,10.5,4.636040006178628,1.2201782005710473,1.2177663388327282,0.020833333333333332,0.020833333333333332,0,1,1,0,1,1,1,1
10.0,1,0,1,1,1,0,2,10.5,0.4626179828455327,1.1802832222272408,1.1802832222272408,0.015625,0.015625,0,1,1,0,1,1,1,1
10.1,0,0,1,1,1,0,2,10.5,1.0043022974732148,1.224366134827866,1.1802832222272408,0.015625,0.015625,0,1,1,0,1,1,1,1
10.2,0,1,1,1,1,0,2,10.5,0.5849139269644852,1.1888115416687655,1.1888115416687655,0.052083333333333336,0.052083333333333336,0,1,1,0,1,1,1,1
10.3,0,0,1,1,1,0,2,10.5,0.4495688469737031,1.2241055346349161,1.2201782005710473,0.052083333333333336,0.052083333333333336,0,1,1,0,1,1,1,1
10.4,0,1,1,1,1,0,2,10.5,5.246824564586216,1.1622784307335186,1.1888115416687655,0.046875,0.046875,0,1,1,0,1,1,1,1
10.5,1,0,1,1,1,0,2,10.5,2.4802522196129257,1.1954102804415228,1.1954102804415228,0.046875,0.046875,0,1,1,0,1,1,1,1
10.6,0,1,1,1,1,0,2,10.5,0.6431517957780348,1.2140906407270098,1.1954102804415228,0.020833333333333332,0.020833333333333332,0,1,1,0,1,1,1,1
10.7,0,0,1,1,1,0,2,10.5,0.3906441804291987,1.193651400170431,1.1954102804415228,0.020833333333333332,0.020833333333333332,0,1,1,0,1,1,1,1
10.8,0,1,1,1,1,0,2,10.5,0.5724186742680578,1.1891696181651317,1.193651400170431,0.020833333333333332,0.020833333333333332,0,1,1,0,1,1,1,1
10.9,0,0,1,1,1,0,2,10.5,0.26973515988946023,1.204449425079815,1.1954102804415228,0.020833333333333332,0.020833333333333332,0,1,1,0,1,1,1,1
11.0,0,1,1,1,1,0,2,10.5,5.099455746197322,1.171824578309936,1.193651400170431,0.046875,0.046875,0,1,1,0,1,1,1,1
11.1,1,0,1,1,1,0,2,10.5,3.4039704796655132,1.2114289516895147,1.193651400170431,0.046875,0.046875,0,1,1,0,1,1,1,1
11.2,0,1,1,1,1,0,2,10.5,0.36784202160828516,1.1939020292152442,1.1939020292152442,0.052083333333333336,0.052083333333333336,0,1,1,0,1,1,1,1
11.3,0,0,1,1,1,0,2,10.5,0.9287837705139648,1.2247940447905288,1.204449425079815,0.052083333333333336,0.052083333333333336,0,1,1,0,1,1,1,1
11.4,0,0,1,1,1,0,2,10.5,1.3453399314428425,1.1997126918555208,1.1997126918555208,0.015625,0.015625,0,1,1,0,1,1,1,1
11.5,0,0,1,1,1,0,2,10.5,0.9349069420762302,1.218790398973377,1.2114289516895147,0.015625,0.015625,0,1,1,0,1,1,1,1
11.6,1,1,1,1,1,0,2,10.5,4.833875413169706,1.1873174577227816,1.1997126918555208,0.020833333333333332,0.020833333333333332,0,1,1,0,1,1,1,1
11.7,1,0,1,1,1,0,2,10.5,3.6266441593683005,1.1668062582544745,1.1997126918555208,0.020833333333333332,0.020833333333333332,0,1,1,0,1,1,1,1
11.8,1,1,1,1,1,0,2,10.5,0.43987441910024677,1.1814862591545918,1.1873174577227816,0.052083333333333336,0.052083333333333336,0,1,1,0,1,1,1,1
11.9,0,0,1,1,1,0,2,10.5,0.6128876406816532,1.1843481411624457,1.1843481411624457,0.052083333333333336,0.052083333333333336,0,1,1,0,1,1,1,1
12.0,0,1,1,1,1,0,2,10.5,0.5473446150014871,1.1837151286589038,1.1837151286589038,0.046875,0.046875,0,1,1,0,1,1,1,1
12.1,0,0,1,1,1,0,2,10.5,4.8894117192286615,1.1701985744430448,1.1814862591545918,0.046875,0.046875,0,1,1,0,1,1,1,1
12.2,1,0,1,1,1,0,2,10.5,4.9107350088315656,1.194606153236428,1.1837151286589038,0.015625,0.015625,0,1,1,0,1,1,1,1
12.3,1,0,1,1,1,0,2,10.5,0.8204727611056737,1.2069760467106798,1.1843481411624457,0.015625,0.015625,0,1,1,0,1,1,1,1
12.4,0,1,1,1,1,0,2,10.5,0.3047722083231659,1.1758298549117518,1.1837151286589038,0.026041666666666668,0.026041666666666668,0,1,1,0,1,1,1,1
12.5,0,0,1,1,1,0,2,10.5,0.5556146540179079,1.1961740045939588,1.194606153236428,0.026041666666666668,0.026041666666666668,0,1,1,0,1,1,1,1
12.6,0,1,1,1,1,0,2,10.5,0.3399562842335647,1.164375437961255,1.194606153236428,0.046875,0.046875,0,1,1,0,1,1,1,1
12.7,0,0,1,1,1,0,2,10.5,5.071281848702205,1.2056267880079425,1.1961740045939588,0.046875,0.046875,0,1,1,0,1,1,1,1
12.8,1,1,1,1,1,0,2,10.5,3.99131620912076,1.1875662136082576,1.1875662136082576,0.052083333333333336,0.052083333333333336,0,1,1,0,1,1,1,1
12.9,1,0,1,1,1,0,2,10.5,0.6798921611337264,1.1989206347441166,1.1961740045939588,0.052083333333333336,0.052083333333333336,0,1,1,0,1,1,1,1
13.0,0,0,1,1,1,0,2,10.5,0.31498602724583863,1.2014214748026912,1.1989206347441166,0.010416666666666666,0.010416666666666666,0,1,1,0,1,1,1,1
13.1,0,0,1,1,1,0,2,10.5,0.14671861281493861,1.2364707531817292,1.2014214748026912,0.010416666666666666,0.010416666666666666,0,1,1,0,1,1,1,1
13.2,0,1,1,1,1,0,2,10.5,0.33198223147649897,1.192593706098893,1.1989206347441166,0.03125,0.03125,0,1,1,0,1,1,1,1
13.3,0,0,1,1,1,0,2,10.5,0.34325252826046004,1.1706384674572785,1.1989206347441166,0.03125,0.03125,0,1,1,0,1,1,1,1
13.4,0,1,1,1,1,0,2,10.5,0.46499059071957904,1.1828781611890702,1.192593706098893,0.046875,0.046875,0,1,1,0,1,1,1,1
13.5,0,0,1,1,1,0,2,10.5,0.5091486224660213,1.2047381998523221,1.192593706098893,0.046875,0.046875,0,1,1,0,1,1,1,1
13.6,0,1,1,1,1,0,2,10.5,0.4627367528396345,1.1854892605470249,1.1854892605470249,0.046875,0.046875,0,1,1,0,1,1,1,1
13.7,0,0,1,1,1,0,2,10.5,0.41204764541512023,1.210372173279839,1.1854892605470249,0.046875,0.046875,0,1,1,0,1,1,1,1
13.8,0,0,1,1,1,0,2,10.5,0.31094308782450636,1.2193047836780853,1.2047381998523221,0.010416666666666666,0.010416666666666666,0,1,1,0,1,1,1,1
13.9,0,0,1,1,1,0,2,10.5,0.649199858745709,1.2180178824239547,1.210372173279839,0.010416666666666666,0.010416666666666666,0,1,1,0,1,1,1,1
14.0,0,1,0,0,1,0,2,10.5,0.5414588380960105,2.9972587274651294,1.2180178824239547,0.078125,0.078125,0,1,1,0,1,0,0,1
14.1,0,0,0,0,1,0,2,10.5,0.2947380281439231,3.019967024182033,1.2193047836780853,0.078125,0.078125,0,1,1,0,1,0,0,1
14.2,0,0,0,0,0,0,2,10.5,1.3208533888948113,3.0102993155080973,2.9972587274651294,0.0,0.0,0,1,1,0,1,0,0,0
14.3,0,0,0,0,0,0,2,10.5,0.2953109844384336,3.0082208943942703,3.0082208943942703,0.0,0.0,0,1,1,0,1,0,0,0
14.4,0,0,0,0,0,0,2,10.5,0.2702986301972032,2.9850618381236944,3.0082208943942703,0.0,0.0,0,1,1,0,1,0,0,0
14.5,0,0,0,0,0,0,2,10.5,0.3024278671187077,2.968678155891731,3.0082208943942703,0.0,0.0,0,1,1,0,1,0,0,0
14.6,0,0,0,0,0,0,2,10.5,0.3038193429399032,3.0241055651510678,3.0082208943942703,0.0,0.0,0,1,1,0,1,0,0,0
14.7,0,0,0,0,0,0,2,10.5,1.0143293715695065,2.9652276536393622,2.9850618381236944,0.0,0.0,0,1,1,0,1,0,0,0
14.8,0,0,0,0,0,0,2,10.5,0.33650141860760635,2.9667409792377506,2.968678155891731,0.0,0.0,0,1,1,0,1,0,0,0
14.9,0,0,0,0,0,0,2,10.5,0.8033877944523611,3.0018907714509573,2.968678155891731,0.0,0.0,0,1,1,0,1,0,0,0
15.0,0,0,0,0,0,0,2,10.5,0.5136772486193272,3.009247934232345,3.0018907714509573,0.0,0.0,0,1,1,0,1,0,0,0
15.1,0,0,0,0,0,0,2,10.5,0.8827186107326968,2.997331792063412,2.997331792063412,0.0,0.0,0,1,1,0,1,0,0,0
15.2,0,0,0,0,0,0,2,10.5,0.45317892680578925,2.9744960518267884,2.997331792063412,0.0,0.0,0,1,1,0,1,0,0,0
15.3,0,0,0,0,0,0,2,10.5,0.6845324431054677,2.9779092091261843,2.997331792063412,0.0,0.0,0,1,1,0,1,0,0,0
15.4,0,0,0,0,0,0,2,10.5,0.8728484239689518,3.0326915484929593,2.997331792063412,0.0,0.0,0,1,1,0,1,0,0,0
15.5,0,0,0,0,0,0,2,10.5,0.9880910134686158,2.9935181051622632,2.9935181051622632,0.0,0.0,0,1,1,0,1,0,0,0
15.6,0,0,0,0,0,0,2,10.5,0.9033448422588304,2.979447673268739,2.979447673268739,0.0,0.0,0,1,1,0,1,0,0,0
15.7,0,0,0,0,0,0,2,10.5,0.5192042337892352,2.988069826014686,2.988069826014686,0.0,0.0,0,1,1,0,1,0,0,0
15.8,0,0,0,0,0,0,2,10.5,0.26080402376062045,2.9898940895339483,2.9898940895339483,0.0,0.0,0,1,1,0,1,0,0,0
15.9,0,0,0,0,0,0,2,10.5,0.4597580689855318,2.998430861882257,2.9898940895339483,0.0,0.0,0,1,1,0,1,0,0,0
16.0,0,0,0,0,0,0,2,10.5,0.5185504879319613,3.0136757421334104,2.9898940895339483,0.0,0.0,0,1,1,0,1,0,0,0
16.1,0,0,0,0,0,0,2,10.5,0.30928836797505244,2.9673374365270586,2.9898940895339483,0.0,0.0,0,1,1,0,1,0,0,0
16.2,0,0,0,0,0,0,2,10.5,0.43087243718643975,2.9975553890717617,2.9975553890717617,0.0,0.0,0,1,1,0,1,0,0,0
16.3,0,0,0,0,0,0,2,10.5,0.5861476365561381,2.978523286955305,2.9975553890717617,0.0,0.0,0,1,1,0,1,0,0,0
16.4,0,0,0,0,0,0,2,10.5,0.4744037006643987,3.0286566156286043,2.9975553890717617,0.0,0.0,0,1,1,0,1,0,0,0
16.5,0,0,0,0,0,0,2,10.5,0.3705763603310213,3.0036444275798804,2.9975553890717617,0.0,0.0,0,1,1,0,1,0,0,0
16.6,0,0,0,0,0,0,2,10.5,0.6923237980343849,3.0101824430399313,3.0036444275798804,0.0,0.0,0,1,1,0,1,0,0,0
16.7,0,0,0,0,0,0,2,10.5,0.3089440966908228,3.0091178835348416,3.0091178835348416,0.0,0.0,0,1,1,0,1,0,0,0
16.8,0,0,0,0,0,0,2,10.5,0.5215899820394667,2.9926327337222838,3.0091178835348416,0.0,0.0,0,1,1,0,1,0,0,0
16.9,0,0,0,0,0,0,2,10.5,0.5631399507089727,2.9797906909093457,3.0036444275798804,0.0,0.0,0,1,1,0,1,0,0,0
17.0,0,0,0,0,0,0,2,9.0,0.9267520681217789,2.9849388456854506,2.9926327337222838,0.0,0.0,0,1,1,0,1,0,0,0
17.1,0,0,0,0,0,0,2,9.0,0.8670269586070235,2.969016796955687,2.9849388456854506,0.0,0.0,0,1,1,0,1,0,0,0
17.2,0,0,0,0,0,0,2,9.0,0.837072370382372,3.0121190471379555,2.9849388456854506,0.0,0.0,0,1,1,0,1,0,0,0
17.3,0,0,0,0,0,0,2,9.0,0.9109318071001852,3.0016392149575855,2.9849388456854506,0.0,0.0,0,1,1,0,1,0,0,0
17.4,0,0,0,0,0,0,2,9.0,0.3967217237799121,3.0051016439119898,3.0016392149575855,0.0,0.0,0,1,1,0,1,0,0,0
17.5,0,0,0,0,0,0,2,9.0,0.7696473352695643,2.9697434999456678,3.0016392149575855,0.0,0.0,0,1,1,0,1,0,0,0
17.6,0,0,0,0,0,0,2,9.0,0.5226049195141893,3.0024883461455656,3.0024883461455656,0.0,0.0,0,1,1,0,1,0,0,0
17.7,0,0,0,0,0,0,2,9.0,0.39088154226878624,3.013590703447083,3.0024883461455656,0.0,0.0,0,1,1,0,1,0,0,0
17.8,0,0,0,0,0,0,2,9.0,0.3036752230808448,2.997939466395128,3.0024883461455656,0.0,0.0,0,1,1,0,1,0,0,0
17.9,0,0,0,0,0,0,2,9.0,0.41470475968793197,2.9883274305426135,2.997939466395128,0.0,0.0,0,1,1,0,1,0,0,0
18.0,0,0,0,0,0,0,2,5.0,0.21979615519760712,2.9921178519348013,2.997939466395128,0.0,0.0,0,1,1,0,1,0,0,0
18.1,0,0,0,0,0,0,2,0,0.4312232798617092,3.0011773905375443,2.997939466395128,0.0,0.0,0,1,1,0,1,0,0,0
18.2,0,0,0,0,0,0,2,0,0.16811914964758054,3.0031861853933703,2.997939466395128,0.0,0.0,0,1,1,0,1,0,0,0
18.3,0,0,0,0,0,0,2,0,0.6864979013464642,2.996124725893981,2.996124725893981,0.0,0.0,0,1,1,0,1,0,0,0
18.4,0,0,0,0,0,0,2,0,1.3289412783493648,2.991565320628974,2.996124725893981,0.0,0.0,0,1,1,0,1,0,0,0
18.5,0,0,0,0,0,0,2,0,0.6873593436528548,3.0123361836906053,3.0011773905375443,0.0,0.0,0,1,1,0,1,0,0,0
18.6,0,0,0,0,0,0,2,0,0.7712492031007218,3.0292027193444544,3.0031861853933703,0.0,0.0,0,1,1,0,1,0,0,0
18.7,0,0,0,0,0,0,2,0,0.3049181874020987,2.992566339088698,2.996124725893981,0.0,0.0,0,1,1,0,1,0,0,0
